reaction_id	reaction_smiles	reactants	products	reactant_formulas	product_formulas	reactant_smiles	product_smiles	condition_id	temperature	time	pH	pressure	agents	source_doi	source_title	source_authors	source_year	modules	module_names	chemorigins_url
pbr-000708	N=c1ccn2c(n1)O[C@@H]1[C@H](O)[C@@H](CO)O[C@@H]12.O=P([O-])([O-])[O-]>>O.Nc1ccn([C@@H]2O[C@H](CO)[C@H]3OP(=O)([O-])O[C@H]32)c(=O)n1	Orthophosphate + pbm-000227	4-amino-1-[2-hydroxy-6-(hydroxymethyl)-2-oxidotetrahydrofuro[3,4-d][1,3,2]dioxaphosphol-4-yl]pyrimidin-2(1h)-one + H2O	H3O4P + C9H11N3O4	C9H12N3O7P + H2O	OP(=O)(O)O + N=C1C=CN2C(=N1)OC1C(O)C(CO)OC12	C1=CN(C(=O)N=C1N)C2C3C(C(O2)CO)OP(=O)(O3)O + O	pbc-000231	100.0				Ammonia; Urea; Phosphate	10.1038/nature08013	Synthesis of activated pyrimidine ribonucleotides in prebiotically plausible conditions	Powner M,Gerland B,Sutherland J	2009			https://chemorigins.bact.wisc.edu/reactions/pbr-000708
pbr-000709	[O-]N=O.OS([O-])=O>>ON(S([O-])(=O)=O)S([O-])(=O)=O	Sulfite + nitrous acid	imidodisulfuric acid, hydroxy-	H2O3S + HNO2	H3NO7S2	OS(=O)O + N(=O)O	N(O)(S(=O)(=O)O)S(=O)(=O)O	pbc-000316						10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000709
pbr-000710	[O-]S(=O)(=O)NS([O-])(=O)=O>>[O-]S([O-])(=O)=O.NO	sulfosulfamic acid	hydroxylamine + sulfuric acid	H3NO6S2	H3NO + H2O4S	N(S(=O)(=O)O)S(=O)(=O)O	NO + OS(=O)(=O)O	pbc-000317						10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000710
pbr-000711	ON(S([O-])(=O)=O)S([O-])(=O)=O.C#CC#N>>CC=CON(S([O-])(=O)=O)S([O-])(=O)=O	cyanoacetylene + imidodisulfuric acid, hydroxy-	pbm-000562	C3HN + H3NO7S2	C3H7NO7S2	C#CC#N + N(O)(S(=O)(=O)O)S(=O)(=O)O	CC=CON(S(=O)(=O)O)S(=O)(=O)O	pbc-000318						10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000711
pbr-000712	C#N.NO>>NC(=O)NO	hydroxylamine + hydrogen cyanide	hydroxyurea	H3NO + CHN	CH4N2O2	NO + C#N	C(=O)(N)NO	pbc-000319						10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000712
pbr-000713	C#CC#N.NC(=O)NO>>NC1=NOCC1	hydroxyurea + cyanoacetylene	3-amino-4,5-dihydroisoxazole	CH4N2O2 + C3HN	C3H6N2O	C(=O)(N)NO + C#CC#N	C1CON=C1N	pbc-000320	60.0	2.0				10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000713
pbr-000714	C#CC#N.NO>>NC1=NOCC1	hydroxylamine + cyanoacetylene	3-amino-4,5-dihydroisoxazole	H3NO + C3HN	C3H6N2O	NO + C#CC#N	C1CON=C1N	pbc-000321		2.0				10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000714
pbr-000715	CC=CON(S([O-])(=O)=O)S([O-])(=O)=O>>NC1=NOCC1	pbm-000562	3-amino-4,5-dihydroisoxazole	C3H7NO7S2	C3H6N2O	CC=CON(S(=O)(=O)O)S(=O)(=O)O	C1CON=C1N	pbc-000322						10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000715
pbr-000716	NC1=NOCC1.NC(N)=O>>NC(=O)NC1=NOCC1	Urea + 3-amino-4,5-dihydroisoxazole	pbm-000565	CH4N2O + C3H6N2O	C4H7N3O2	C(=O)(N)N + C1CON=C1N	NC(=O)NC1=NOCC1	pbc-000324	70.0	48.0			Cobaltous ion	10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000716
pbr-000716	NC1=NOCC1.NC(N)=O>>NC(=O)NC1=NOCC1	Urea + 3-amino-4,5-dihydroisoxazole	pbm-000565	CH4N2O + C3H6N2O	C4H7N3O2	C(=O)(N)N + C1CON=C1N	NC(=O)NC1=NOCC1	pbc-000323	70.0	48.0			Zinc cation	10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000716
pbr-000717	NC(=O)NC1=NOCC1.OC[C@H]1OC(O)[C@@H](O)[C@H]1O>>OC[C@H]1OC(NC(=O)NC2=NOCC2)[C@@H](O)[C@H]1O	pentofuranose + pbm-000565	pbm-000566	C5H10O5 + C4H7N3O2	C9H15N3O6	C(C1C(C(C(O1)O)O)O)O + NC(=O)NC1=NOCC1	O=C(NC1=NOCC1)NC1OC(CO)C(O)C1O	pbc-000326	95.0				B(O)(O)O	10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000717
pbr-000717	NC(=O)NC1=NOCC1.OC[C@H]1OC(O)[C@@H](O)[C@H]1O>>OC[C@H]1OC(NC(=O)NC2=NOCC2)[C@@H](O)[C@H]1O	pentofuranose + pbm-000565	pbm-000566	C5H10O5 + C4H7N3O2	C9H15N3O6	C(C1C(C(C(O1)O)O)O)O + NC(=O)NC1=NOCC1	O=C(NC1=NOCC1)NC1OC(CO)C(O)C1O	pbc-000325	95.0				B(O)(O)O	10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000717
pbr-000718	OC[C@H]1OC(NC(=O)NC2=NOCC2)[C@@H](O)[C@H]1O>>NC1=NC(=O)N(C=C1)C1O[C@H](CO)[C@H](O)[C@@H]1O	pbm-000566	1-beta-d-arabinofuranosylcytosine	C9H15N3O6	C9H13N3O5	O=C(NC1=NOCC1)NC1OC(CO)C(O)C1O	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O	pbc-000327					Dithiothreitol; Ferrous iron	10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000718
pbr-000719	OC[C@H]1OC(NC(=O)NC2=NOCC2)[C@@H](O)[C@H]1O>>OC[C@H]1OC([C@@H](O)[C@H]1O)N1C=CC(O)=NC1=O	pbm-000566	arabinofuranosyluracil	C9H15N3O6	C9H12N2O6	O=C(NC1=NOCC1)NC1OC(CO)C(O)C1O	C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O	pbc-000328					Dithiothreitol; Ferrous iron	10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000719
pbr-000720	N#CCC#N.O>>[O-]N=C(C#N)C#N	H2O + malononitrile	2-hydroxyiminopropanedinitrile	H2O + C3H2N2	C3HN3O	O + C(C#N)C#N	C(#N)C(=NO)C#N	pbc-000329					Acetate; Sodium nitrate-	10.1038/s41467-017-02639-1	Wet-dry cycles enable the parallel origin of canonical and non-canonical nucleosides by continuous synthesis	Becker S,Schneider C,Okamura H,Crisp A,Amatov T,Dejmek M,Carell T	2018			https://chemorigins.bact.wisc.edu/reactions/pbr-000720
pbr-000721	[O-]N=C(C#N)C#N.CC(N)=N>>NC1=NC=NC(N)=C1N=O	acetamidine + 2-hydroxyiminopropanedinitrile	4,6-pyrimidinediamine, 5-nitroso-	C2H6N2 + C3HN3O	C4H5N5O	CC(=N)N + C(#N)C(=NO)C#N	C1=NC(=C(C(=N1)N)N=O)N	pbc-000330	135.0				Acetate; Sodium nitrate-	10.1038/s41467-017-02639-1	Wet-dry cycles enable the parallel origin of canonical and non-canonical nucleosides by continuous synthesis	Becker S,Schneider C,Okamura H,Crisp A,Amatov T,Dejmek M,Carell T	2018			https://chemorigins.bact.wisc.edu/reactions/pbr-000721
pbr-000722	NC1=NC=NC(N)=C1NC=O.OC[C@H]1OC(O)[C@@H](O)[C@H]1O>>NC1=NC=NC(N[C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O)=C1NC=O	pentofuranose + n-(4,6-diaminopyrimidin-5-yl)formamide	pbm-000574	C5H10O5 + C5H7N5O	C10H15N5O5	C(C1C(C(C(O1)O)O)O)O + C1=NC(=C(C(=N1)N)NC=O)N	NC1=NC=NC(NC2OC(CO)C(O)C2O)=C1NC=O	pbc-000333					Acetate; Sodium nitrate-	10.1038/s41467-017-02639-1	Wet-dry cycles enable the parallel origin of canonical and non-canonical nucleosides by continuous synthesis	Becker S,Schneider C,Okamura H,Crisp A,Amatov T,Dejmek M,Carell T	2018			https://chemorigins.bact.wisc.edu/reactions/pbr-000722
pbr-000723	NC1=NC=NC(N[C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O)=C1NC=O>>NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@H](O)[C@@H]1O	pbm-000574	2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol	C10H15N5O5	C10H13N5O4	NC1=NC=NC(NC2OC(CO)C(O)C2O)=C1NC=O	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N	pbc-000334						10.1038/s41467-017-02639-1	Wet-dry cycles enable the parallel origin of canonical and non-canonical nucleosides by continuous synthesis	Becker S,Schneider C,Okamura H,Crisp A,Amatov T,Dejmek M,Carell T	2018			https://chemorigins.bact.wisc.edu/reactions/pbr-000723
pbr-000724	[O-]N=C(C#C)C#C.CSC(C)=N>>CSC1=NC(N)=C(N=O)C(N)=N1	methyl thioacetimidate + pbm-000576	4,6-pyrimidinediamine, 2-(methylthio)-5-nitroso-	C3H7NS + C5H3NO	C5H7N5OS	CC(=N)SC + C#CC(C#C)=NO	CSC1=NC(=C(C(=N1)N)N=O)N	pbc-000335	135.0				Acetate; Sodium nitrate-	10.1038/s41467-017-02639-1	Wet-dry cycles enable the parallel origin of canonical and non-canonical nucleosides by continuous synthesis	Becker S,Schneider C,Okamura H,Crisp A,Amatov T,Dejmek M,Carell T	2018			https://chemorigins.bact.wisc.edu/reactions/pbr-000724
pbr-000725	NC1=NC(N)=C(NC=O)C(O)=N1.OC[C@H]1OC(O)[C@@H](O)[C@H]1O>>NC1=NC(N[C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O)=C(NC=O)C(O)=N1	pentofuranose + 2,4-diamino-5-(formylamino)-6-hydroxypyrimidine	pbm-000580	C5H10O5 + C5H7N5O2	C10H15N5O6	C(C1C(C(C(O1)O)O)O)O + C(=O)NC1=C(N=C(NC1=O)N)N	NC1=NC(NC2OC(CO)C(O)C2O)=C(NC=O)C(O)=N1	pbc-000336					Acetate; Sodium nitrate-	10.1038/s41467-017-02639-1	Wet-dry cycles enable the parallel origin of canonical and non-canonical nucleosides by continuous synthesis	Becker S,Schneider C,Okamura H,Crisp A,Amatov T,Dejmek M,Carell T	2018			https://chemorigins.bact.wisc.edu/reactions/pbr-000725
pbr-000726	NC1=NC(N[C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O)=C(NC=O)C(O)=N1>>NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O)C(=O)N1	pbm-000580	guanine, 9-beta-d-xylofuranosyl-	C10H15N5O6	C10H13N5O5	NC1=NC(NC2OC(CO)C(O)C2O)=C(NC=O)C(O)=N1	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N	pbc-000337						10.1038/s41467-017-02639-1	Wet-dry cycles enable the parallel origin of canonical and non-canonical nucleosides by continuous synthesis	Becker S,Schneider C,Okamura H,Crisp A,Amatov T,Dejmek M,Carell T	2018			https://chemorigins.bact.wisc.edu/reactions/pbr-000726
pbr-000727	C#CC#N.N>>NC=CC#N	Ammonia + cyanoacetylene	beta-aminoacrylonitrile	H3N + C3HN	C3H4N2	N + C#CC#N	C(=CN)C#N	pbc-000338						10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000727
pbr-000728	NC=CC#N>>N#CCC#N	beta-aminoacrylonitrile	malononitrile	C3H4N2	C3H2N2	C(=CN)C#N	C(C#N)C#N	pbc-000339						10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000728
pbr-000729	C#CC#N>>NC(=O)NC1=NOCC1	cyanoacetylene	pbm-000565	C3HN	C4H7N3O2	C#CC#N	NC(=O)NC1=NOCC1	pbc-000340					Dithiothreitol; Ferrous iron; B(O)(O)O	10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000729
pbr-000730	NC(=O)NC1=NOCC1.OC[C@H]1OC(O)[C@@H](O)[C@H]1O>>OC[C@H]1OC([C@@H](O)[C@H]1O)N1C=CC(=O)NC1=O	pentofuranose + pbm-000565	arabinofuranosyluracil	C5H10O5 + C4H7N3O2	C9H12N2O6	C(C1C(C(C(O1)O)O)O)O + NC(=O)NC1=NOCC1	C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O	pbc-000341					Dithiothreitol; Ferrous iron; B(O)(O)O	10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000730
pbr-000731	NC(=O)NC1=NOCC1.OC[C@H]1OC(O)[C@@H](O)[C@H]1O>>NC1=NC(=O)N(C=C1)C1O[C@H](CO)[C@H](O)[C@@H]1O	pentofuranose + pbm-000565	1-beta-d-arabinofuranosylcytosine	C5H10O5 + C4H7N3O2	C9H13N3O5	C(C1C(C(C(O1)O)O)O)O + NC(=O)NC1=NOCC1	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O	pbc-000342					Dithiothreitol; Ferrous iron; B(O)(O)O	10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000731
pbr-000732	NC1=NC=NC(N)=C1NC=O.OC[C@H]1OC(O)[C@@H](O)[C@H]1O>>NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1	pentofuranose + n-(4,6-diaminopyrimidin-5-yl)formamide	2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol	C5H10O5 + C5H7N5O	C10H13N5O4	C(C1C(C(C(O1)O)O)O)O + C1=NC(=C(C(=N1)N)NC=O)N	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N	pbc-000343					Dithiothreitol; Ferrous iron; B(O)(O)O	10.1126/science.aax2747	Unified prebiotically plausible synthesis of pyrimidine and purine RNA ribonucleotides	Becker S,Feldmann J,Wiedemann S,Okamura H,Schneider C,Iwan K,Crisp A,Rossa M,Amatov T,Carell T	2019			https://chemorigins.bact.wisc.edu/reactions/pbr-000732
pbr-000733	OC[C@H]1O[C@H]2[C@H](OC3=NC(=N)C=CN23)[C@@H]1O.OP(O)(O)=O>>NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@H]2OP([O-])(=O)O[C@@H]12	Orthophosphate + pbm-000227	4-amino-1-[2-hydroxy-6-(hydroxymethyl)-2-oxidotetrahydrofuro[3,4-d][1,3,2]dioxaphosphol-4-yl]pyrimidin-2(1h)-one	H3O4P + C9H11N3O4	C9H12N3O7P	OP(=O)(O)O + N=C1C=CN2C(=N1)OC1C(O)C(CO)OC12	C1=CN(C(=O)N=C1N)C2C3C(C(O2)CO)OP(=O)(O3)O	pbc-000344						10.1038/nature08013	Synthesis of activated pyrimidine ribonucleotides in prebiotically plausible conditions	Powner M,Gerland B,Sutherland J	2009			https://chemorigins.bact.wisc.edu/reactions/pbr-000733
pbr-000734	NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@H]2OP([O-])(=O)O[C@@H]12>>OC[C@H]1O[C@H]([C@@H]2OP([O-])(=O)O[C@H]12)N1C=CC(=O)NC1=O	4-amino-1-[2-hydroxy-6-(hydroxymethyl)-2-oxidotetrahydrofuro[3,4-d][1,3,2]dioxaphosphol-4-yl]pyrimidin-2(1h)-one	4-hydroxy-1-[2-hydroxy-6-(hydroxymethyl)-2-oxotetrahydro-2h-2lambda~5~-furo[3,4-d][1,3,2]dioxaphosphol-4-yl]pyrimidin-2(1h)-one	C9H12N3O7P	C9H11N2O8P	C1=CN(C(=O)N=C1N)C2C3C(C(O2)CO)OP(=O)(O3)O	C1=CN(C(=O)NC1=O)C2C3C(C(O2)CO)OP(=O)(O3)O	pbc-000345						10.1038/nature08013	Synthesis of activated pyrimidine ribonucleotides in prebiotically plausible conditions	Powner M,Gerland B,Sutherland J	2009			https://chemorigins.bact.wisc.edu/reactions/pbr-000734
pbr-000735	NC1=NC(=S)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O>>NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	H2O + 4-amino-1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2-thione	1-beta-d-arabinofuranosylcytosine	H2O + C9H13N3O4S	C9H13N3O5	O + C1=CN(C(=S)N=C1N)C2C(C(C(O2)CO)O)O	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O	pbc-000346		2016.0			Phosphate	10.1038/nchem.2664	A prebiotically plausible synthesis of pyrimidine β-ribonucleosides and their phosphate derivatives involving photoanomerization	Xu J,Tsanakopoulou M,Magnani C,Szabla R,Šponer J,Šponer J,Góra R,Sutherland J	2016			https://chemorigins.bact.wisc.edu/reactions/pbr-000735
pbr-000736	NC1=NC(=S)N(C=C1)[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O>>NC1=NC(=S)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	4-amino-1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2-thione	4-amino-1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2-thione	C9H13N3O4S	C9H13N3O4S	C1=CN(C(=S)N=C1N)C2C(C(C(O2)CO)O)O	C1=CN(C(=S)N=C1N)C2C(C(C(O2)CO)O)O	pbc-000347					Phosphate	10.1038/nchem.2664	A prebiotically plausible synthesis of pyrimidine β-ribonucleosides and their phosphate derivatives involving photoanomerization	Xu J,Tsanakopoulou M,Magnani C,Szabla R,Šponer J,Šponer J,Góra R,Sutherland J	2016			https://chemorigins.bact.wisc.edu/reactions/pbr-000736
pbr-000737	OC[C@H]1O[C@H]2[C@H](OC3=NC(=N)C=CN23)[C@@H]1O>>O.NC1=NC(=O)N(C=C1)[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O	pbm-000227	1-beta-d-arabinofuranosylcytosine + H2O	C9H11N3O4	C9H13N3O5 + H2O	N=C1C=CN2C(=N1)OC1C(O)C(CO)OC12	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O + O	pbc-000349						10.1038/nchem.2664	A prebiotically plausible synthesis of pyrimidine β-ribonucleosides and their phosphate derivatives involving photoanomerization	Xu J,Tsanakopoulou M,Magnani C,Szabla R,Šponer J,Šponer J,Góra R,Sutherland J	2016			https://chemorigins.bact.wisc.edu/reactions/pbr-000737
pbr-000738	C#CC#N.NC1=N[C@H]2O[C@H](CO)[C@@H](O)[C@H]2O1>>OC[C@H]1O[C@H]2[C@H](OC3=NC(=N)C=CN23)[C@@H]1O.O	5-(hydroxymethyl)-2-iminohexahydrofuro(2,3-d)(1,3)oxazol-6-ol + cyanoacetylene	H2O + pbm-000227	C6H10N2O4 + C3HN	H2O + C9H11N3O4	C(C1C(C2C(O1)N=C(O2)N)O)O + C#CC#N	O + N=C1C=CN2C(=N1)OC1C(O)C(CO)OC12	pbc-000350					Sulfidic acid	10.1038/nchem.2664	A prebiotically plausible synthesis of pyrimidine β-ribonucleosides and their phosphate derivatives involving photoanomerization	Xu J,Tsanakopoulou M,Magnani C,Szabla R,Šponer J,Šponer J,Góra R,Sutherland J	2016	pbmdl-000010	Oxazole pathway	https://chemorigins.bact.wisc.edu/reactions/pbr-000738
pbr-000739	OP(O)(O)=O.OCC(O)CO>>OCC1COP(O)(=O)O1	glycerin + Orthophosphate	glycerol 1,2-cyclic phosphate	C3H8O3 + H3O4P	C3H7O5P	C(C(CO)O)O + OP(=O)(O)O	C1C(OP(=O)(O1)O)CO	pbc-000351						10.1038/nchem.2002	A spontaneously blinking fluorophore based on intramolecular spirocyclization for live-cell super-resolution imaging	Uno S,Kamiya M,Yoshihara T,Sugawara K,Okabe K,Tarhan M,Fujita H,Funatsu T,Okada Y,Tobita S,Urano Y	2014			https://chemorigins.bact.wisc.edu/reactions/pbr-000739
pbr-000740	OCC1COP(O)(=O)O1>>OCC(O)COP(O)(O)=O	glycerol 1,2-cyclic phosphate	glycerophosphoric acid	C3H7O5P	C3H9O6P	C1C(OP(=O)(O1)O)CO	C(C(COP(=O)(O)O)O)O	pbc-000352						10.1038/nchem.2002	A spontaneously blinking fluorophore based on intramolecular spirocyclization for live-cell super-resolution imaging	Uno S,Kamiya M,Yoshihara T,Sugawara K,Okabe K,Tarhan M,Fujita H,Funatsu T,Okada Y,Tobita S,Urano Y	2014			https://chemorigins.bact.wisc.edu/reactions/pbr-000740
pbr-000741	OCC1COP(O)(=O)O1>>OCC(CO)OP(O)(O)=O	glycerol 1,2-cyclic phosphate	beta-glycerophosphoric acid	C3H7O5P	C3H9O6P	C1C(OP(=O)(O1)O)CO	C(C(CO)OP(=O)(O)O)O	pbc-000353						10.1038/nchem.2002	A spontaneously blinking fluorophore based on intramolecular spirocyclization for live-cell super-resolution imaging	Uno S,Kamiya M,Yoshihara T,Sugawara K,Okabe K,Tarhan M,Fujita H,Funatsu T,Okada Y,Tobita S,Urano Y	2014			https://chemorigins.bact.wisc.edu/reactions/pbr-000741
pbr-000742	O.C#N>>C=O.N	hydrogen cyanide + H2O	Ammonia + Formaldehyde	CHN + H2O	H3N + CH2O	C#N + O	N + C=O	pbc-000354					Sodium; Chloride	10.1073/pnas.1922139117	A continuous reaction network that produces RNA precursors	Yi R,Tran Q,Ali S,Yoda I,Adam Z,Cleaves H,Fahrenbach A	2020			https://chemorigins.bact.wisc.edu/reactions/pbr-000742
pbr-000743	C#N.N>>NC#N	Ammonia + hydrogen cyanide	cyanamide	H3N + CHN	CH2N2	N + C#N	C(#N)N	pbc-000357					Sodium; Chloride	10.1073/pnas.1922139117	A continuous reaction network that produces RNA precursors	Yi R,Tran Q,Ali S,Yoda I,Adam Z,Cleaves H,Fahrenbach A	2020			https://chemorigins.bact.wisc.edu/reactions/pbr-000743
pbr-000744	OCC=O.NC#N>>OCC(O)NC#N	cyanamide + Glycolaldehyde	pbm-000586	CH2N2 + C2H4O2	C3H6N2O2	C(#N)N + C(C=O)O	N#CNC(O)CO	pbc-000360	50.0				Phosphate; Sodium; Chloride	10.1073/pnas.1922139117	A continuous reaction network that produces RNA precursors	Yi R,Tran Q,Ali S,Yoda I,Adam Z,Cleaves H,Fahrenbach A	2020			https://chemorigins.bact.wisc.edu/reactions/pbr-000744
pbr-000744	OCC=O.NC#N>>OCC(O)NC#N	cyanamide + Glycolaldehyde	pbm-000586	CH2N2 + C2H4O2	C3H6N2O2	C(#N)N + C(C=O)O	N#CNC(O)CO	pbc-000358	50.0				Phosphate; Sodium; Chloride	10.1073/pnas.1922139117	A continuous reaction network that produces RNA precursors	Yi R,Tran Q,Ali S,Yoda I,Adam Z,Cleaves H,Fahrenbach A	2020			https://chemorigins.bact.wisc.edu/reactions/pbr-000744
pbr-000745	OCC(O)NC#N.N>>NC1=NC=CN1.O	Ammonia + pbm-000586	H2O + 1h-imidazol-2-amine	H3N + C3H6N2O2	H2O + C3H5N3	N + N#CNC(O)CO	O + C1=CN=C(N1)N	pbc-000359	50.0				Phosphate; Sodium; Chloride	10.1073/pnas.1922139117	A continuous reaction network that produces RNA precursors	Yi R,Tran Q,Ali S,Yoda I,Adam Z,Cleaves H,Fahrenbach A	2020			https://chemorigins.bact.wisc.edu/reactions/pbr-000745
